경신록,0,0,0,NNP,*,T,경신록,Compound,*,*,경신+록,경신/NNG/*/1/1+경신록/Compound/*/0/2+록/NNG/*/1/1
경신록언석,0,0,0,NNP,*,T,경신록언석,Compound,*,*,경신록+언석,경신/NNG/*/1/1+경신록언석/Compound/*/0/3+경신록/NNG/*/0/2+록/NNG/*/1/1+언석/NNG/*/1/1
경신록언해,0,0,0,NNP,*,F,경신록언해,Compound,*,*,경신록+언해,경신/NNG/*/1/1+경신록언해/Compound/*/0/3+경신록/NNG/*/0/2+록/NNG/*/1/1+언해/NNG/*/1/1
경연일기,0,0,0,NNP,*,F,경연일기,Compound,*,*,경연+일기,경연/NNG/*/1/1+경연일기/Compound/*/0/2+일기/NNG/*/1/1
경의고,0,0,0,NNP,*,F,경의고,Compound,*,*,경의+고,경의/NNG/*/1/1+경의고/Compound/*/0/2+고/NNG/*/1/1
경적찬고,0,0,0,NNP,*,F,경적찬고,Compound,*,*,경적+찬고,경적/NNG/*/1/1+경적찬고/Compound/*/0/2+찬고/NNG/*/1/1
경전석문,0,0,0,NNP,*,T,경전석문,Compound,*,*,경전+석문,경전/NNG/*/1/1+경전석문/Compound/*/0/2+석문/NNG/*/1/1
경제문감,0,0,0,NNP,*,T,경제문감,Compound,*,*,경제+문감,경제/NNG/*/1/1+경제문감/Compound/*/0/2+문감/NNG/*/1/1
경제부,0,0,0,NNP,*,F,경제부,Compound,*,*,경제+부,경제/NNG/*/1/1+경제부/Compound/*/0/2+부/NNG/*/1/1
경제속육전,0,0,0,NNP,*,T,경제속육전,Compound,*,*,경제+속육전,경제/NNG/*/1/1+경제속육전/Compound/*/0/3+속/NNG/*/1/1+속육전/NNG/*/0/2+육전/NNG/*/1/1
경제신찬육전,0,0,0,NNP,*,T,경제신찬육전,Compound,*,*,경제+신찬육전,경제/NNG/*/1/1+경제신찬육전/Compound/*/0/3+신찬/NNG/*/1/1+신찬육전/NNG/*/0/2+육전/NNG/*/1/1
경제육전,0,0,0,NNP,*,T,경제육전,Compound,*,*,경제+육전,경제/NNG/*/1/1+경제육전/Compound/*/0/2+육전/NNG/*/1/1
경종수정실록,0,0,0,NNP,*,T,경종수정실록,Compound,*,*,경종+수정실록,경종/NNG/*/1/1+경종수정실록/Compound/*/0/2+수정실록/NNG/*/1/1
경종실록,0,0,0,NNP,*,T,경종실록,Compound,*,*,경종+실록,경종/NNG/*/1/1+경종실록/Compound/*/0/2+실록/NNG/*/1/1
경종춘방일기,0,0,0,NNP,*,F,경종춘방일기,Compound,*,*,경종+춘방일기,경종/NNG/*/1/1+경종춘방일기/Compound/*/0/2+춘방일기/NNG/*/1/1
경효전일기,0,0,0,NNP,*,F,경효전일기,Compound,*,*,경효전+일기,경효/NNG/*/1/1+경효전일기/Compound/*/0/3+경효전/NNG/*/0/2+전/NNG/*/1/1+일기/NNG/*/1/1
계고략,0,0,0,NNP,*,T,계고략,Compound,*,*,계고+략,계고/NNG/*/1/1+계고략/Compound/*/0/2+략/NNG/*/1/1
계곡만필,0,0,0,NNP,*,T,계곡만필,Compound,*,*,계곡+만필,계곡/NNG/*/1/1+계곡만필/Compound/*/0/2+만필/NNG/*/1/1
계곡집,0,0,0,NNP,*,T,계곡집,Compound,*,*,계곡+집,계곡/NNG/*/1/1+계곡집/Compound/*/0/2+집/NNG/*/1/1
계림유사,0,0,0,NNP,*,F,계림유사,Compound,*,*,계림+유사,계림/NNG/*/1/1+계림유사/Compound/*/0/2+유사/NNG/*/1/1
계림잡전,0,0,0,NNP,*,T,계림잡전,Compound,*,*,계림+잡전,계림/NNG/*/1/1+계림잡전/Compound/*/0/2+잡전/NNG/*/1/1
계몽도설,0,0,0,NNP,*,T,계몽도설,Compound,*,*,계몽+도설,계몽/NNG/*/1/1+계몽도설/Compound/*/0/2+도설/NNG/*/1/1
계몽전의,0,0,0,NNP,*,F,계몽전의,Compound,*,*,계몽+전의,계몽/NNG/*/1/1+계몽전의/Compound/*/0/2+전의/NNG/*/1/1
계몽편언해,0,0,0,NNP,*,F,계몽편언해,Compound,*,*,계몽편+언해,계몽편/NNG/*/1/1+계몽편언해/Compound/*/0/2+언해/NNG/*/1/1
계묘일기,0,0,0,NNP,*,F,계묘일기,Compound,*,*,계묘+일기,계묘/NNG/*/1/1+계묘일기/Compound/*/0/2+일기/NNG/*/1/1
계미기사,0,0,0,NNP,*,F,계미기사,Compound,*,*,계미+기사,계미/NNG/*/1/1+계미기사/Compound/*/0/2+기사/NNG/*/1/1
계미진신풍우록,0,0,0,NNP,*,T,계미진신풍우록,Compound,*,*,계미+진신풍우록,계미/NNG/*/1/1+계미진신풍우록/Compound/*/0/2+진신풍우록/NNG/*/1/1
계방록,0,0,0,NNP,*,T,계방록,Compound,*,*,계방+록,계방/NNG/*/1/1+계방록/Compound/*/0/2+록/NNG/*/1/1
계백료서,0,0,0,NNP,*,F,계백료서,*,*,*,*,*
계서야담,0,0,0,NNP,*,T,계서야담,Compound,*,*,계서+야담,계서/NNG/*/1/1+계서야담/Compound/*/0/2+야담/NNG/*/1/1
계주윤음,0,0,0,NNP,*,T,계주윤음,Compound,*,*,계주+윤음,계주/NNG/*/1/1+계주윤음/Compound/*/0/2+윤음/NNG/*/1/1
